t,v
09-05-2021 9:08,5.936000957
09-05-2021 12:51,6.704001069
09-05-2021 22:08,6.880000879
10-05-2021 3:42,6.080000635
10-05-2021 7:25,5.712000645
10-05-2021 3:42,4.992000425
10-05-2021 18:33,6.656001177
11-05-2021 1:59,6.016000981
11-05-2021 5:42,5.456000811
11-05-2021 11:16,4.784000483
11-05-2021 22:24,5.872000693
12-05-2021 2:07,5.520000464
12-05-2021 9:32,4.944000532
12-05-2021 15:06,6.272000815
12-05-2021 15:06,6.784001094
12-05-2021 16:58,7.232001108
12-05-2021 20:41,7.520001074
13-05-2021 13:23,8.064001484
13-05-2021 22:40,7.648001602
13-05-2021 22:40,7.296001372
13-05-2021 22:40,6.832000986
13-05-2021 22:40,6.384000972
14-05-2021 04:14,5.968001089
14-05-2021 06:05,5.104000581
14-05-2021 19:05,5.328000894
14-05-2021 20:57,5.760000537
15-05-2021 00:39,6.400000732
15-05-2021 08:05,6.192000791
15-05-2021 09:56,6.672000938
15-05-2021 13:39,7.056001299
16-05-2021 00:47,7.664001362
16-05-2021 17:30,8.128001748
17-05-2021 06:29,7.408001528
17-05-2021 10:12,6.960000903
17-05-2021 12:03,6.432000864
17-05-2021 19:29,6.640000806
18-05-2021 10:20,6.048001113
18-05-2021 23:20,6.400000732
19-05-2021 06:45,5.952000718
19-05-2021 17:54,6.144000898
19-05-2021 17:54,6.544001021
19-05-2021 19:45,6.992001035
20-05-2021 06:53,6.736001201
20-05-2021 12:27,6.960000903
21-05-2021 01:27,7.232001108
21-05-2021 10:44,6.608001284
21-05-2021 23:44,6.912001011
22-05-2021 07:09,6.256001055
22-05-2021 22:00,6.640000806
23-05-2021 05:26,5.80800104
23-05-2021 09:08,6.080000635
23-05-2021 22:08,6.224000923
24-05-2021 09:16,5.552000596
25-05-2021 00:07,5.920000586
25-05-2021 09:24,5.472000571
26-05-2021 09:32,5.712000645
27-05-2021 00:23,5.888001064
27-05-2021 04:06,6.160000659
27-05-2021 04:06,6.52800126
28-05-2021 07:57,6.736001201
28-05-2021 22:48,7.056001299
29-05-2021 13:39,6.35200084
29-05-2021 19:13,6.832000986
30-05-2021 06:21,6.592000913
31-05-2021 00:55,6.976001274
31-05-2021 08:21,6.448001235
31-05-2021 23:12,6.784001094
01-06-2021 8:29,6.400000732
01-06-2021 14:03,7.07200106
01-06-2021 21:28,6.912001011
02-06-2021 3:02,6.496001128
02-06-2021 16:02,7.088001431
02-06-2021 23:28,7.664001362
03-06-2021 14:19,6.89600125
03-06-2021 19:53,7.184001216
04-06-2021 12:35,7.376001396
04-06-2021 18:09,7.07200106
04-06-2021 20:01,6.576001152
05-06-2021 12:43,6.768001333
05-06-2021 22:00,7.168001455
07-06-2021 0:00,6.912001011
07-06-2021 1:51,6.336001079
07-06-2021 12:59,6.592000913
08-06-2021 3:50,6.17600103
08-06-2021 16:50,6.464000996
09-06-2021 5:50,6.800000854
10-06-2021 9:40,7.392001157
11-06-2021 0:31,6.848001357
11-06-2021 17:14,7.26400124
12-06-2021 0:39,7.920001196
12-06-2021 13:39,7.744001387
12-06-2021 22:56,8.16000127
13-06-2021 13:47,7.824001411
13-06-2021 19:21,8.43200178
14-06-2021 13:55,8.464001606
15-06-2021 04:46,8.880001184
15-06-2021 21:28,8.336001689
16-06-2021 04:54,8.528001565
16-06-2021 10:28,8.176001641
17-06-2021 05:02,8.576001763
17-06-2021 18:01,8.720001135
18-06-2021 03:18,7.936001567
18-06-2021 12:35,8.624001655
19-06-2021 05:18,8.320001013
19-06-2021 22:00,9.040001233
20-06-2021 05:26,8.304001558
20-06-2021 22:08,8.688001614
21-06-2021 07:25,7.888001675
21-06-2021 11:08,8.144001509
21-06-2021 18:33,7.760001147
22-06-2021 05:42,7.952001328
22-06-2021 13:07,7.520001074
22-06-2021 14:59,7.152001084
23-06-2021 02:07,6.816001226
23-06-2021 13:15,7.024001167
24-06-2021 04:06,6.336001079
24-06-2021 11:32,6.512000889
24-06-2021 22:40,6.080000635
25-06-2021 02:23,6.816001226
25-06-2021 17:14,6.336001079
26-06-2021 11:48,6.560000781
26-06-2021 21:04,6.928001382
27-06-2021 13:47,7.552001206
28-06-2021 06:29,7.344001265
28-06-2021 23:12,7.728001626
29-06-2021 02:55,7.200000977
29-06-2021 10:20,6.89600125
29-06-2021 19:37,7.232001108
30-06-2021 03:02,6.736001201
30-06-2021 19:45,6.52800126
01-07-2021 0:08,6.338582795
01-07-2021 17:13,5.787401291
02-07-2021 4:36,6.181101936
02-07-2021 15:59,6.574802582
02-07-2021 23:35,7.125984086
03-07-2021 7:11,6.417324727
03-07-2021 16:40,7.440945804
03-07-2021 20:28,8.070866236
04-07-2021 17:21,8.74015463
04-07-2021 21:09,8.18897613
05-07-2021 14:14,7.83464645
06-07-2021 1:37,8.18897613
06-07-2021 5:25,7.519684732
06-07-2021 20:36,7.913385377
07-07-2021 6:06,7.519684732
07-07-2021 21:17,7.362203873
08-07-2021 2:58,6.929133764
08-07-2021 16:16,6.299213332
08-07-2021 23:51,7.322834409
09-07-2021 7:27,6.653544513
09-07-2021 16:56,7.440945804
09-07-2021 22:38,7.795276986
10-07-2021 6:14,7.125984086
10-07-2021 13:49,7.440945804
11-07-2021 6:54,7.086614623
11-07-2021 14:30,7.480315268
12-07-2021 9:29,7.637796127
12-07-2021 11:23,7.992125807
04-10-2021 10:33,19.16000493
04-10-2021 10:33,18.48000442
04-10-2021 10:33,17.24000465
04-10-2021 14:24,16.36000408
04-10-2021 14:24,15.24000404
04-10-2021 14:24,14.36000347
04-10-2021 14:24,13.32000376
04-10-2021 18:14,12.48000259
04-10-2021 22:04,11.56000261
04-10-2021 22:04,10.52000291
05-10-2021 1:55,9.480001672
05-10-2021 3:50,8.480001367
05-10-2021 0:00,7.52000199
05-10-2021 1:55,6.559998035
05-10-2021 3:50,5.759997791
05-10-2021 13:26,5.040000928
05-10-2021 21:07,5.559997729
06-10-2021 20:09,5.240000989
07-10-2021 5:45,6.159997913
07-10-2021 11:31,6.680000818
08-10-2021 2:52,4.840000867
08-10-2021 10:33,6.000000305
09-10-2021 0:00,6.520001685
09-10-2021 7:40,5.240000989
09-10-2021 21:07,6.000000305
10-10-2021 8:38,5.200000061
10-10-2021 20:09,6.440001355
11-10-2021 7:40,5.759997791
11-10-2021 23:02,6.640001416
12-10-2021 10:33,5.600000183
12-10-2021 23:59,6.840001477
13-10-2021 05:45,5.840001172
13-10-2021 21:07,6.240001294
14-10-2021 04:47,5.680000513
15-10-2021 01:55,6.000000305
15-10-2021 09:35,4.720001135
16-10-2021 04:47,5.840001172
16-10-2021 12:28,4.959997546
16-10-2021 23:59,5.280000391
17-10-2021 19:11,4.959997546
18-10-2021 10:33,5.359997668
19-10-2021 01:55,6.120001563
19-10-2021 09:35,5.240000989
20-10-2021 02:52,5.44000105
20-10-2021 08:38,3.999999695
21-10-2021 05:45,5.200000061
21-10-2021 15:21,4.680000208
22-10-2021 06:43,5.08000033
23-10-2021 00:00,4.640000806
23-10-2021 11:31,4.240000684
24-10-2021 02:52,5.040000928
24-10-2021 14:24,4.480000146
25-10-2021 00:00,5.120001257
25-10-2021 11:31,4.240000684
26-10-2021 08:38,5.159997607
26-10-2021 16:19,4.399999817
27-10-2021 05:45,5.400000122
27-10-2021 17:16,4.040000623
27-10-2021 23:02,4.480000146
28-10-2021 16:19,4.159997302
29-10-2021 09:35,5.240000989
29-10-2021 13:26,4.240000684
30-10-2021 06:43,4.799999939
30-10-2021 14:23,3.799999634
31-10-2021 09:35,4.840000867
01-11-2021 0:57,4.240000684
01-11-2021 6:43,5.359997668
02-11-2021 1:55,5.240000989
02-11-2021 11:31,6.840001477
03-11-2021 0:57,4.159997302
03-11-2021 6:43,6.080000635
04-11-2021 3:50,4.559997424
04-11-2021 9:35,5.400000122
04-11-2021 17:16,4.880000269
05-11-2021 6:43,6.200000366
05-11-2021 18:14,5.159997607
06-11-2021 3:50,4.240000684
06-11-2021 9:35,4.920001196
06-11-2021 21:07,4.480000146
07-11-2021 6:43,5.920001501
07-11-2021 18:14,4.880000269
08-11-2021 7:40,5.920001501
08-11-2021 21:07,5.640001111
09-11-2021 14:23,6.080000635
09-11-2021 20:09,4.920001196
10-11-2021 7:40,4.440000745
10-11-2021 11:31,5.400000122
11-11-2021 4:47,4.520001074
11-11-2021 14:23,5.320001318
11-11-2021 23:59,4.240000684
12-11-2021 17:16,5.680000513
13-11-2021 04:47,4.199999756
13-11-2021 18:14,4.920001196
14-11-2021 15:21,5.800000244
15-11-2021 06:43,6.600000488
16-11-2021 01:55,4.640000806
16-11-2021 13:26,5
16-11-2021 17:16,4.199999756
17-11-2021 20:09,5
17-11-2021 20:09,4.440000745
18-11-2021 23:02,3.72000083
19-11-2021 04:47,4.759997485
19-11-2021 14:23,5.880000574
20-11-2021 03:50,5.600000183
20-11-2021 17:16,5.920001501
21-11-2021 02:52,4.880000269
21-11-2021 08:38,5.200000061
21-11-2021 20:09,4.599999878
22-11-2021 23:02,5.359997668
23-11-2021 18:14,5.800000244
23-11-2021 20:09,5.120001257
24-11-2021 05:45,4.359997363
25-11-2021 08:38,5.600000183
26-11-2021 09:35,4.840000867
26-11-2021 19:11,6.120001563
27-11-2021 10:33,4.320001013
27-11-2021 20:09,5
28-11-2021 11:31,4.559997424
28-11-2021 21:07,4.280000085
29-11-2021 02:52,5.559997729
29-11-2021 10:33,5.040000928
30-11-2021 19:11,6.960001208
30-11-2021 15:21,5.800000244
30-11-2021 23:02,3.879999963
01-12-2021 12:28,5.200000061
01-12-2021 20:09,4.280000085
02-12-2021 11:31,5
03-12-2021 10:33,5.280000391
04-12-2021 3:50,4.320001013
04-12-2021 23:02,5.520001379
05-12-2021 10:33,4.880000269
05-12-2021 14:23,6.120001563
05-12-2021 20:09,6.960001208
07-12-2021 0:57,7.480001062
07-12-2021 10:33,5.759997791
07-12-2021 16:19,6.200000366
08-12-2021 7:40,5.480000452
08-12-2021 21:07,4.520001074
09-12-2021 8:38,5.159997607
10-12-2021 15:21,3.920000891
10-12-2021 21:07,4.680000208
11-12-2021 16:19,4.080000024
12-12-2021 3:50,4.720001135
12-12-2021 15:21,4.080000024
13-12-2021 00:57,4.759997485
13-12-2021 12:28,4.440000745
14-12-2021 05:45,5.680000513
14-12-2021 09:35,4.440000745
15-12-2021 06:43,4.440000745
15-12-2021 12:28,3.840000562
16-12-2021 03:50,4.920001196
16-12-2021 11:31,4.040000623
17-12-2021 04:47,4.799999939
17-12-2021 10:33,3.999999695
18-12-2021 03:50,4.880000269
18-12-2021 19:11,4.320001013
19-12-2021 12:28,4.920001196
19-12-2021 23:59,4.559997424
20-12-2021 07:40,5.08000033
20-12-2021 23:02,4.240000684
21-12-2021 06:43,4.920001196
21-12-2021 23:59,3.959997241
22-12-2021 07:40,4.920001196
22-12-2021 17:16,4.359997363
23-12-2021 08:38,4.880000269
23-12-2021 10:33,4.240000684
24-12-2021 07:40,4.520001074
24-12-2021 23:02,3.6400005
25-12-2021 08:38,3.879999963
25-12-2021 16:19,3.240000378
26-12-2021 09:35,4.120000952
26-12-2021 15:21,3.559997119
27-12-2021 06:43,4.759997485
27-12-2021 18:14,3.840000562
28-12-2021 07:40,4.599999878
29-12-2021 04:47,5.08000033
29-12-2021 18:14,4.080000024
30-12-2021 09:35,4.399999817
30-12-2021 21:07,4.040000623
31-12-2021 10:33,4.720001135
31-12-2021 23:59,5.320001318
01-01-2022 5:45,6.080000635
01-01-2022 11:31,7.200000671
01-01-2022 19:11,5.72000144
02-01-2022 6:43,5.240000989
02-01-2022 10:33,6.159997913
