t,v
14-05-2021 12:16,256.9307
14-05-2021 12:16,260.396
14-05-2021 14:08,263.8614
14-05-2021 16:00,267.5743
14-05-2021 17:51,273.0198
14-05-2021 21:36,270.5446
14-05-2021 23:28,256.1881
14-05-2021 23:28,252.2277
14-05-2021 23:28,247.2772
14-05-2021 23:28,243.0693
14-05-2021 23:28,240.099
14-05-2021 23:28,237.3762
14-05-2021 23:28,233.6634
15-05-2021 10:40,230.9406
15-05-2021 14:23,228.7129
15-05-2021 20:00,231.6832
16-05-2021 07:11,228.2178
16-05-2021 07:11,225.2475
16-05-2021 07:11,221.5346
16-05-2021 12:48,216.8317
16-05-2021 22:08,226.9802
16-05-2021 22:08,230.4455
16-05-2021 18:23,235.1485
16-05-2021 20:16,239.1089
16-05-2021 20:16,242.0792
16-05-2021 20:16,245.0495
17-05-2021 00:00,248.7624
17-05-2021 00:00,251.9802
17-05-2021 01:51,254.9505
17-05-2021 05:36,258.6634
17-05-2021 03:43,247.2772
17-05-2021 03:43,243.5644
17-05-2021 03:43,241.0891
17-05-2021 05:36,237.8713
17-05-2021 14:56,244.802
17-05-2021 14:56,249.0099
17-05-2021 14:56,251.2376
17-05-2021 14:56,253.2178
18-05-2021 00:16,257.4257
18-05-2021 04:00,252.7228
18-05-2021 15:11,252.7228
18-05-2021 17:03,250.2475
18-05-2021 18:56,248.0198
18-05-2021 22:40,245.297
19-05-2021 00:31,242.3267
19-05-2021 02:23,239.3564
19-05-2021 06:08,236.1386
19-05-2021 11:43,231.1881
19-05-2021 17:20,233.4158
19-05-2021 17:20,241.3366
19-05-2021 17:20,244.3069
19-05-2021 17:20,247.0297
19-05-2021 21:03,252.7228
20-05-2021 04:31,248.5149
20-05-2021 10:08,249.2574
20-05-2021 10:08,246.0396
20-05-2021 15:43,243.8119
20-05-2021 15:43,242.3267
21-05-2021 04:48,246.2871
21-05-2021 10:23,242.8218
21-05-2021 16:00,249.2574
21-05-2021 23:28,246.5347
22-05-2021 10:40,246.2871
22-05-2021 21:51,248.0198
23-05-2021 12:48,250.4951
24-05-2021 01:51,250
24-05-2021 18:40,248.5149
25-05-2021 05:51,250.7426
25-05-2021 05:51,246.5347
25-05-2021 05:51,244.3069
26-05-2021 00:31,244.5545
26-05-2021 04:16,242.3267
26-05-2021 11:43,239.3564
26-05-2021 13:36,246.2871
26-05-2021 13:36,249.5049
26-05-2021 13:36,253.2178
26-05-2021 19:11,257.9208
26-05-2021 21:03,261.6337
27-05-2021 00:48,265.099
27-05-2021 06:23,268.0693
27-05-2021 10:08,255.6931
27-05-2021 13:51,252.2277
27-05-2021 15:43,249.5049
27-05-2021 15:43,259.4059
27-05-2021 21:20,261.8812
28-05-2021 06:40,264.8515
28-05-2021 08:31,257.9208
28-05-2021 16:00,260.8911
29-05-2021 08:48,258.6634
29-05-2021 16:16,256.4357
30-05-2021 05:20,259.1584
30-05-2021 14:40,254.9505
31-05-2021 01:51,258.1683
31-05-2021 14:56,256.4357
31-05-2021 20:31,256.9307
31-05-2021 22:23,254.9505
01-06-2021 11:28,257.4257
01-06-2021 11:28,252.2277
01-06-2021 13:20,248.7624
01-06-2021 13:20,245.297
01-06-2021 17:03,241.3366
01-06-2021 18:56,246.7822
01-06-2021 20:48,250.7426
01-06-2021 22:40,254.4554
02-06-2021 06:08,258.1683
02-06-2021 06:08,255.9406
02-06-2021 06:08,252.2277
02-06-2021 13:36,253.4654
02-06-2021 19:11,258.9109
03-06-2021 00:48,261.8812
03-06-2021 15:43,266.5842
03-06-2021 12:00,259.6535
03-06-2021 12:00,254.703
03-06-2021 15:43,250
03-06-2021 15:43,245.5446
03-06-2021 17:36,239.3564
03-06-2021 21:20,242.0792
03-06-2021 21:20,249.0099
03-06-2021 21:20,251.7327
04-06-2021 02:56,255.4455
04-06-2021 04:48,258.9109
04-06-2021 08:31,264.3564
04-06-2021 14:08,262.1287
04-06-2021 21:36,257.1782
05-06-2021 01:20,260.1485
05-06-2021 06:56,264.604
06-06-2021 05:20,261.6337
06-06-2021 10:56,264.3564
07-06-2021 01:51,268.0693
07-06-2021 01:51,265.8416
07-06-2021 03:43,262.3762
07-06-2021 07:28,259.6535
07-06-2021 11:11,257.4257
07-06-2021 18:40,263.6139
07-06-2021 18:40,265.5941
08-06-2021 07:43,262.1287
08-06-2021 09:36,259.6535
08-06-2021 13:20,256.4357
09-06-2021 00:31,261.1386
09-06-2021 17:20,258.6634
09-06-2021 22:55,259.901
10-06-2021 04:31,258.9109
10-06-2021 10:08,256.4357
10-06-2021 13:51,253.4654
10-06-2021 21:20,255.6931
10-06-2021 21:20,258.6634
11-06-2021 04:48,261.8812
11-06-2021 12:15,261.1386
11-06-2021 12:15,257.9208
11-06-2021 12:15,254.9505
11-06-2021 23:28,250
11-06-2021 23:28,252.7228
11-06-2021 23:28,257.9208
12-06-2021 05:04,260.1485
12-06-2021 05:04,255.4455
12-06-2021 12:31,250.9901
13-06-2021 01:35,258.4158
13-06-2021 05:20,256.6832
13-06-2021 18:24,258.1683
14-06-2021 14:55,256.1881
14-06-2021 20:31,260.1485
15-06-2021 04:00,257.9208
15-06-2021 04:00,254.703
15-06-2021 09:35,250.2475
15-06-2021 15:11,252.7228
15-06-2021 17:04,255.6931
15-06-2021 18:55,257.6733
16-06-2021 06:08,250.2475
16-06-2021 06:08,253.2178
16-06-2021 13:35,258.1683
16-06-2021 22:55,256.1881
17-06-2021 04:31,262.8713
17-06-2021 08:15,260.1485
17-06-2021 08:15,257.6733
17-06-2021 23:11,259.6535
18-06-2021 06:40,255.4455
18-06-2021 06:40,252.2277
18-06-2021 10:24,249.5049
18-06-2021 14:08,247.2772
18-06-2021 16:00,258.1683
19-06-2021 03:11,260.1485
19-06-2021 08:48,256.4357
19-06-2021 08:48,252.9703
19-06-2021 16:15,249.5049
19-06-2021 18:08,257.9208
19-06-2021 23:44,260.6436
20-06-2021 01:35,264.1089
20-06-2021 09:04,262.1287
20-06-2021 18:24,258.9109
20-06-2021 18:24,260.396
21-06-2021 01:51,262.3762
21-06-2021 03:44,256.6832
21-06-2021 09:20,254.2079
21-06-2021 11:11,251.4852
21-06-2021 22:24,257.4257
22-06-2021 02:08,259.4059
22-06-2021 04:00,262.3762
22-06-2021 17:04,257.1782
22-06-2021 17:04,255.198
23-06-2021 06:08,255.4455
23-06-2021 13:35,253.2178
23-06-2021 21:04,258.1683
24-06-2021 06:24,260.1485
24-06-2021 06:24,255.4455
24-06-2021 13:51,251.4852
24-06-2021 13:51,247.0297
24-06-2021 17:35,243.8119
24-06-2021 23:11,239.3564
25-06-2021 02:55,248.5149
25-06-2021 02:55,253.2178
25-06-2021 02:55,256.1881
25-06-2021 06:40,257.9208
26-06-2021 01:20,260.1485
26-06-2021 03:11,258.4158
26-06-2021 08:48,254.9505
27-06-2021 03:28,254.9505
27-06-2021 14:40,256.9307
28-06-2021 01:51,255.198
28-06-2021 05:35,252.2277
28-06-2021 07:28,249.0099
28-06-2021 11:11,246.7822
28-06-2021 11:11,243.5644
28-06-2021 16:48,250.7426
29-06-2021 00:15,253.9604
29-06-2021 02:08,256.4357
29-06-2021 11:28,251.7327
29-06-2021 22:40,248.2673
30-06-2021 02:24,252.9703
30-06-2021 04:15,255.4455
30-06-2021 11:44,255.4455
30-06-2021 19:11,250.2475
01-07-2021 08:15,251.2376
01-07-2021 03:55,255.7576
01-07-2021 17:13,257.5758
01-07-2021 17:13,260
01-07-2021 17:13,262.0202
01-07-2021 17:13,264.6465
01-07-2021 22:54,266.6667
01-07-2021 21:01,268.4849
02-07-2021 06:30,268.2828
02-07-2021 17:53,266.0606
02-07-2021 16:00,263.6364
02-07-2021 16:00,261.6162
02-07-2021 17:53,259.1919
02-07-2021 19:47,257.3737
02-07-2021 21:41,255.3535
02-07-2021 21:41,252.5253
02-07-2021 23:35,251.1111
03-07-2021 09:05,258.1818
03-07-2021 09:05,256.7677
03-07-2021 12:52,253.3333
04-07-2021 00:16,255.7576
04-07-2021 02:10,252.5253
04-07-2021 02:10,248.8889
04-07-2021 02:10,246.4646
04-07-2021 09:45,244.2424
04-07-2021 11:39,250.7071
04-07-2021 15:27,254.1414
04-07-2021 15:27,256.5657
04-07-2021 19:15,259.1919
05-07-2021 00:56,257.1717
05-07-2021 02:50,254.7475
05-07-2021 04:44,253.1313
05-07-2021 18:02,255.7576
05-07-2021 21:49,257.7778
06-07-2021 01:37,259.798
06-07-2021 07:19,255.9596
06-07-2021 16:48,259.1919
06-07-2021 14:54,257.3737
07-07-2021 09:53,256.9697
07-07-2021 15:35,254.9495
08-07-2021 04:52,254.3434
08-07-2021 10:34,252.7273
08-07-2021 16:16,250.5051
08-07-2021 23:51,255.3535
09-07-2021 03:39,252.9293
09-07-2021 05:33,250.303
09-07-2021 13:09,252.7273
10-07-2021 02:26,252.5253
10-07-2021 02:26,250.9091
10-07-2021 06:14,248.6869
10-07-2021 19:31,251.7172
11-07-2021 03:07,253.5354
11-07-2021 06:54,255.3535
11-07-2021 16:24,251.7172
12-07-2021 01:53,253.9394
12-07-2021 09:29,254.1414
12-07-2021 15:11,256.1616
12-07-2021 15:11,256.5657
04-10-2021 14:14,251.1811
04-10-2021 16:08,245.6693
04-10-2021 14:14,238.5827
04-10-2021 16:08,233.4646
04-10-2021 19:55,226.3779
05-10-2021 01:37,229.9212
05-10-2021 01:37,241.3386
05-10-2021 05:25,253.937
05-10-2021 05:25,259.4488
05-10-2021 05:25,268.1102
05-10-2021 09:13,274.0157
05-10-2021 09:13,280.3149
05-10-2021 13:01,285.433
05-10-2021 13:01,290.9448
05-10-2021 18:42,294.0944
05-10-2021 18:42,277.559
05-10-2021 20:36,272.0472
05-10-2021 20:36,266.1417
05-10-2021 20:36,261.0236
06-10-2021 00:24,254.3307
06-10-2021 07:59,250.3937
06-10-2021 06:06,244.0945
06-10-2021 17:29,257.4803
06-10-2021 19:23,261.4173
06-10-2021 19:23,268.5039
06-10-2021 19:23,274.0157
07-10-2021 01:05,277.9527
07-10-2021 06:46,264.5669
07-10-2021 10:34,253.5433
07-10-2021 14:22,247.2441
07-10-2021 14:22,241.3386
08-10-2021 03:39,236.2205
08-10-2021 20:44,232.6772
08-10-2021 20:44,228.7401
09-10-2021 08:08,228.7401
09-10-2021 11:55,232.2835
09-10-2021 13:49,233.8582
09-10-2021 19:31,235.0393
10-10-2021 03:07,240.9449
10-10-2021 08:48,245.2756
10-10-2021 14:30,238.189
10-10-2021 18:18,230.7086
10-10-2021 22:06,227.9527
11-10-2021 05:41,235.4331
11-10-2021 15:11,235.4331
11-10-2021 17:05,238.9764
12-10-2021 00:40,243.3071
12-10-2021 06:22,237.4016
12-10-2021 13:57,235.4331
12-10-2021 21:33,231.1023
12-10-2021 23:27,226.7716
13-10-2021 08:56,231.4961
13-10-2021 22:14,232.2835
14-10-2021 09:37,231.1023
14-10-2021 15:19,236.6142
14-10-2021 15:19,238.5827
15-10-2021 08:24,236.2205
15-10-2021 12:12,240.1575
15-10-2021 12:12,246.4567
15-10-2021 12:12,248.4252
16-10-2021 03:23,251.9685
15-10-2021 23:35,259.4488
15-10-2021 23:35,264.5669
16-10-2021 03:23,271.2598
16-10-2021 07:11,279.5275
16-10-2021 07:11,287.0078
16-10-2021 12:52,293.7008
16-10-2021 12:52,299.2126
16-10-2021 16:40,304.7244
16-10-2021 22:22,313.3858
17-10-2021 04:04,308.6614
17-10-2021 07:51,302.3622
17-10-2021 07:51,293.7008
17-10-2021 11:39,287.7952
17-10-2021 17:21,279.1338
17-10-2021 17:21,274.0157
17-10-2021 19:15,267.7165
18-10-2021 00:56,262.9921
18-10-2021 02:50,255.9055
18-10-2021 06:38,249.6063
18-10-2021 14:14,258.2677
18-10-2021 19:55,262.5984
18-10-2021 19:55,253.5433
19-10-2021 05:25,250
19-10-2021 11:07,244.4882
19-10-2021 14:54,239.3701
19-10-2021 18:42,234.6457
20-10-2021 02:18,227.559
20-10-2021 06:06,231.4961
20-10-2021 06:06,236.6142
20-10-2021 06:06,242.126
20-10-2021 07:59,250
20-10-2021 09:53,257.0866
20-10-2021 13:41,262.9921
20-10-2021 19:23,271.2598
20-10-2021 21:17,266.9291
20-10-2021 21:17,259.4488
20-10-2021 21:17,254.3307
20-10-2021 23:11,248.4252
21-10-2021 01:05,245.6693
21-10-2021 06:46,264.1732
21-10-2021 08:40,271.6535
21-10-2021 16:16,274.8031
21-10-2021 16:16,281.496
21-10-2021 18:10,287.0078
21-10-2021 18:10,290.1574
22-10-2021 05:33,293.7008
22-10-2021 05:33,282.6771
22-10-2021 07:27,279.1338
22-10-2021 07:27,272.0472
22-10-2021 07:27,265.748
22-10-2021 07:27,261.0236
22-10-2021 07:27,254.3307
22-10-2021 11:15,248.4252
22-10-2021 11:15,242.126
22-10-2021 13:09,236.2205
22-10-2021 15:03,230.7086
22-10-2021 18:50,222.0472
22-10-2021 18:50,225.9842
22-10-2021 22:38,239.7638
22-10-2021 22:38,244.4882
23-10-2021 00:32,254.3307
23-10-2021 00:32,259.8425
23-10-2021 04:20,266.5354
23-10-2021 04:20,278.3464
23-10-2021 04:20,283.0708
23-10-2021 08:08,289.7637
23-10-2021 06:14,292.9133
23-10-2021 08:08,300.7874
23-10-2021 21:25,298.0315
24-10-2021 03:07,290.5511
24-10-2021 03:07,285.0393
24-10-2021 03:07,278.7401
24-10-2021 03:07,270.0787
24-10-2021 03:07,264.1732
24-10-2021 03:07,258.2677
24-10-2021 05:01,250.3937
24-10-2021 05:01,242.126
24-10-2021 10:42,235.4331
24-10-2021 12:36,238.9764
24-10-2021 16:24,246.4567
24-10-2021 16:24,252.3622
24-10-2021 16:24,256.6929
24-10-2021 22:06,242.9134
25-10-2021 03:47,237.4016
25-10-2021 03:47,249.2126
25-10-2021 03:47,254.3307
25-10-2021 03:47,260.2362
25-10-2021 03:47,266.5354
25-10-2021 03:47,272.4409
25-10-2021 07:35,277.9527
25-10-2021 05:41,285.433
25-10-2021 09:29,292.5197
25-10-2021 07:35,298.0315
25-10-2021 07:35,303.937
25-10-2021 13:17,307.874
25-10-2021 17:05,312.5984
25-10-2021 20:52,316.9291
25-10-2021 22:46,303.937
25-10-2021 22:46,300.3937
26-10-2021 00:40,293.7008
26-10-2021 00:40,287.0078
26-10-2021 00:40,277.1653
26-10-2021 08:16,270.8661
26-10-2021 08:16,261.811
26-10-2021 12:04,255.5118
26-10-2021 13:57,250.3937
26-10-2021 13:57,244.0945
26-10-2021 13:57,236.6142
27-10-2021 16:32,232.2835
27-10-2021 07:03,238.9764
27-10-2021 12:44,244.0945
27-10-2021 22:14,253.937
27-10-2021 22:14,249.2126
28-10-2021 02:02,236.6142
28-10-2021 03:55,242.126
28-10-2021 07:43,244.8819
28-10-2021 13:25,238.5827
28-10-2021 17:13,233.0708
29-10-2021 04:36,229.1338
29-10-2021 10:18,232.2835
29-10-2021 10:18,237.0079
29-10-2021 10:18,242.5197
29-10-2021 14:06,250.3937
29-10-2021 14:06,256.6929
29-10-2021 12:12,262.5984
29-10-2021 12:12,270.4724
29-10-2021 12:12,281.1023
29-10-2021 16:00,288.5826
29-10-2021 16:00,295.2756
29-10-2021 16:00,304.7244
29-10-2021 16:00,309.8425
29-10-2021 16:00,315.748
29-10-2021 17:53,323.2283
29-10-2021 21:41,319.685
29-10-2021 21:41,300.3937
30-10-2021 01:29,291.7322
30-10-2021 03:23,285.0393
30-10-2021 07:11,297.6378
30-10-2021 09:05,303.5433
30-10-2021 09:05,310.2362
30-10-2021 09:05,314.9606
30-10-2021 12:52,320.4724
31-10-2021 02:10,314.1732
31-10-2021 02:10,306.2992
31-10-2021 05:57,297.6378
31-10-2021 04:04,289.37
31-10-2021 07:51,281.1023
31-10-2021 09:45,275.1968
31-10-2021 07:51,265.748
31-10-2021 07:51,257.4803
31-10-2021 15:27,252.7559
31-10-2021 15:27,246.4567
31-10-2021 15:27,238.5827
31-10-2021 15:27,233.4646
31-10-2021 19:15,227.559
01-11-2021 08:32,237.4016
01-11-2021 18:02,233.4646
02-11-2021 11:07,238.9764
02-11-2021 14:54,232.6772
03-11-2021 02:18,233.8582
03-11-2021 19:23,228.7401
04-11-2021 06:46,232.2835
05-11-2021 03:39,235.8268
05-11-2021 15:03,229.9212
06-11-2021 00:32,224.4094
06-11-2021 11:55,223.622
06-11-2021 11:55,218.1102
06-11-2021 17:37,208.6614
07-11-2021 10:42,211.811
07-11-2021 16:24,218.1102
07-11-2021 18:18,224.0157
07-11-2021 18:18,227.1653
08-11-2021 09:29,229.1338
08-11-2021 11:23,220.0787
09-11-2021 02:34,228.3464
09-11-2021 10:10,222.8346
09-11-2021 13:57,230.7086
09-11-2021 17:45,236.2205
10-11-2021 03:15,229.1338
10-11-2021 08:56,227.9527
10-11-2021 16:32,236.6142
10-11-2021 16:32,244.4882
10-11-2021 16:32,250
10-11-2021 20:20,257.0866
11-11-2021 00:08,252.7559
11-11-2021 00:08,240.5512
11-11-2021 02:02,233.8582
11-11-2021 13:25,229.5275
11-11-2021 17:13,236.2205
11-11-2021 22:54,242.9134
11-11-2021 22:54,238.5827
12-11-2021 00:48,232.2835
12-11-2021 06:30,225.5905
12-11-2021 14:06,235.8268
12-11-2021 08:24,245.2756
12-11-2021 14:06,252.3622
12-11-2021 12:12,259.8425
12-11-2021 15:59,266.9291
12-11-2021 15:59,272.4409
12-11-2021 15:59,277.559
13-11-2021 07:11,279.1338
13-11-2021 07:11,271.6535
13-11-2021 07:11,264.5669
13-11-2021 07:11,257.0866
13-11-2021 09:05,250.3937
13-11-2021 10:58,243.3071
13-11-2021 12:52,237.4016
13-11-2021 14:46,229.9212
13-11-2021 14:46,225.9842
13-11-2021 20:28,221.6535
14-11-2021 21:09,221.2598
15-11-2021 08:32,216.5354
15-11-2021 12:20,226.7716
15-11-2021 12:20,233.8582
15-11-2021 14:14,245.6693
15-11-2021 19:55,253.937
15-11-2021 19:55,261.4173
16-11-2021 03:31,268.5039
16-11-2021 03:31,275.1968
16-11-2021 03:31,283.4645
16-11-2021 05:25,289.7637
16-11-2021 05:25,294.0944
16-11-2021 01:37,299.6063
16-11-2021 01:37,303.937
16-11-2021 18:42,307.4803
16-11-2021 18:42,296.4567
16-11-2021 18:42,288.1889
16-11-2021 22:30,281.1023
16-11-2021 22:30,272.8346
17-11-2021 00:24,262.2047
17-11-2021 02:18,256.2992
17-11-2021 02:18,253.1496
17-11-2021 06:06,246.4567
17-11-2021 06:06,240.5512
17-11-2021 06:06,231.8897
17-11-2021 13:41,228.7401
17-11-2021 13:41,224.4094
17-11-2021 15:35,221.6535
17-11-2021 15:35,213.7795
17-11-2021 19:23,204.7244
17-11-2021 21:17,199.6063
18-11-2021 06:46,210.2362
18-11-2021 12:28,218.1102
18-11-2021 20:04,224.4094
19-11-2021 01:45,229.1338
19-11-2021 03:39,232.2835
19-11-2021 07:27,238.189
19-11-2021 15:03,246.063
19-11-2021 20:44,234.252
20-11-2021 08:08,238.189
20-11-2021 15:43,244.0945
21-11-2021 03:07,235.8268
21-11-2021 08:48,242.9134
21-11-2021 08:48,239.3701
21-11-2021 14:30,231.4961
21-11-2021 20:12,235.4331
22-11-2021 15:11,236.6142
22-11-2021 22:46,238.189
23-11-2021 10:10,231.8897
23-11-2021 19:39,239.7638
23-11-2021 19:39,244.4882
23-11-2021 23:27,253.937
24-11-2021 03:15,248.4252
24-11-2021 08:56,233.8582
24-11-2021 03:15,229.5275
24-11-2021 16:32,224.8031
25-11-2021 02:02,228.3464
25-11-2021 05:49,235.0393
25-11-2021 11:31,226.3779
25-11-2021 22:54,221.6535
26-11-2021 00:48,229.9212
26-11-2021 00:48,234.252
26-11-2021 10:18,238.5827
26-11-2021 19:47,228.7401
27-11-2021 01:29,234.6457
27-11-2021 03:23,238.189
27-11-2021 10:58,231.4961
27-11-2021 22:22,227.559
27-11-2021 22:22,232.2835
28-11-2021 13:33,233.8582
28-11-2021 13:33,229.5275
28-11-2021 13:33,224.8031
29-11-2021 00:56,229.9212
29-11-2021 18:02,229.9212
29-11-2021 14:14,235.8268
30-11-2021 03:31,238.9764
30-11-2021 11:07,243.7008
30-11-2021 11:07,234.6457
30-11-2021 11:07,231.4961
30-11-2021 22:30,231.4961
30-11-2021 22:30,226.3779
30-11-2021 22:30,222.4409
01-12-2021 02:18,218.1102
01-12-2021 02:18,212.2047
01-12-2021 04:12,206.2992
01-12-2021 09:53,225.9842
01-12-2021 09:53,233.0708
01-12-2021 09:53,238.189
01-12-2021 09:53,243.7008
01-12-2021 09:53,250.7874
01-12-2021 09:53,257.874
01-12-2021 13:41,266.1417
01-12-2021 13:41,272.4409
01-12-2021 13:41,277.1653
01-12-2021 13:41,286.2204
01-12-2021 13:41,292.9133
01-12-2021 19:23,298.0315
01-12-2021 17:29,281.1023
01-12-2021 19:23,261.0236
01-12-2021 21:17,254.3307
01-12-2021 19:23,246.8504
01-12-2021 19:23,222.8346
01-12-2021 19:23,216.9291
01-12-2021 21:17,210.2362
01-12-2021 21:17,228.3464
02-12-2021 04:52,236.2205
02-12-2021 04:52,240.9449
02-12-2021 06:46,250.3937
02-12-2021 08:40,256.6929
02-12-2021 08:40,263.3858
02-12-2021 16:16,258.2677
02-12-2021 16:16,254.3307
02-12-2021 23:51,248.4252
03-12-2021 03:39,263.3858
03-12-2021 03:39,268.5039
03-12-2021 07:27,272.8346
03-12-2021 05:33,277.9527
03-12-2021 07:27,282.2834
03-12-2021 18:50,267.3228
03-12-2021 18:50,261.4173
03-12-2021 16:56,255.1181
03-12-2021 20:44,248.8189
04-12-2021 02:26,243.3071
04-12-2021 02:26,238.5827
04-12-2021 06:14,232.2835
05-12-2021 01:13,225.5905
05-12-2021 08:48,236.2205
05-12-2021 16:24,229.9212
06-12-2021 11:23,233.8582
06-12-2021 17:05,223.622
07-12-2021 04:28,231.4961
07-12-2021 02:34,237.7953
06-12-2021 22:46,246.8504
07-12-2021 00:40,256.6929
07-12-2021 06:22,264.5669
07-12-2021 06:22,270.4724
07-12-2021 04:28,279.1338
07-12-2021 04:28,285.0393
07-12-2021 06:22,294.0944
07-12-2021 06:22,295.6693
07-12-2021 10:10,301.9685
07-12-2021 13:57,314.5669
07-12-2021 21:33,308.2677
07-12-2021 19:39,298.4252
07-12-2021 19:39,291.3386
07-12-2021 21:33,284.6456
07-12-2021 21:33,277.1653
08-12-2021 01:21,269.2913
08-12-2021 03:15,263.3858
07-12-2021 21:33,255.9055
08-12-2021 08:56,251.1811
08-12-2021 08:56,247.2441
08-12-2021 12:44,259.0551
08-12-2021 12:44,266.5354
08-12-2021 14:38,271.2598
08-12-2021 14:38,279.9212
08-12-2021 14:38,287.7952
08-12-2021 20:20,292.9133
09-12-2021 00:08,299.6063
08-12-2021 22:14,303.5433
09-12-2021 02:02,309.0551
09-12-2021 09:37,312.5984
09-12-2021 13:25,316.9291
10-12-2021 06:30,314.5669
10-12-2021 10:18,317.7165
10-12-2021 10:18,310.6299
10-12-2021 17:53,302.3622
10-12-2021 17:53,296.4567
10-12-2021 12:12,288.5826
10-12-2021 10:18,285.0393
10-12-2021 23:35,280.7086
11-12-2021 01:29,287.4015
11-12-2021 07:11,291.3386
11-12-2021 10:58,295.2756
11-12-2021 18:34,288.5826
11-12-2021 18:34,283.4645
11-12-2021 16:40,270.8661
11-12-2021 16:40,261.0236
11-12-2021 22:22,253.1496
11-12-2021 22:22,248.4252
11-12-2021 22:22,244.0945
12-12-2021 09:45,241.3386
12-12-2021 09:45,235.4331
12-12-2021 19:15,229.9212
13-12-2021 06:38,235.8268
13-12-2021 23:43,230.7086
13-12-2021 18:02,238.5827
13-12-2021 18:02,244.8819
13-12-2021 19:55,253.937
13-12-2021 19:55,260.2362
13-12-2021 19:55,265.3543
14-12-2021 01:37,274.8031
13-12-2021 21:49,287.0078
13-12-2021 23:43,293.7008
14-12-2021 07:19,298.0315
14-12-2021 14:54,303.1496
14-12-2021 14:54,309.8425
14-12-2021 14:54,315.3543
15-12-2021 06:06,319.685
15-12-2021 09:53,312.5984
15-12-2021 09:53,307.4803
15-12-2021 09:53,300.3937
15-12-2021 17:29,290.5511
15-12-2021 17:29,284.6456
15-12-2021 15:35,275.9842
15-12-2021 15:35,269.2913
15-12-2021 15:35,262.9921
15-12-2021 15:35,257.0866
15-12-2021 13:41,250.3937
15-12-2021 15:35,245.2756
15-12-2021 19:23,239.3701
16-12-2021 01:05,244.0945
16-12-2021 08:40,234.6457
16-12-2021 20:04,243.7008
16-12-2021 18:10,253.5433
16-12-2021 21:57,261.4173
16-12-2021 20:04,268.8976
16-12-2021 23:51,278.3464
17-12-2021 01:45,284.2519
17-12-2021 01:45,291.3386
17-12-2021 01:45,297.6378
17-12-2021 01:45,303.937
16-12-2021 23:51,308.6614
17-12-2021 11:15,313.7795
17-12-2021 18:50,312.2047
18-12-2021 06:14,319.2913
18-12-2021 11:55,313.3858
18-12-2021 17:37,307.4803
19-12-2021 03:07,311.811
19-12-2021 18:18,305.1181
19-12-2021 22:06,298.4252
19-12-2021 22:06,292.9133
19-12-2021 22:06,287.0078
20-12-2021 11:23,279.1338
20-12-2021 09:29,272.8346
20-12-2021 07:35,267.7165
20-12-2021 15:11,283.4645
20-12-2021 18:58,290.1574
20-12-2021 22:46,285.8267
21-12-2021 04:28,275.9842
21-12-2021 08:16,267.3228
21-12-2021 00:40,260.2362
21-12-2021 12:04,251.5748
21-12-2021 08:16,243.3071
21-12-2021 13:57,236.6142
21-12-2021 15:51,227.9527
22-12-2021 05:09,222.0472
22-12-2021 12:44,225.5905
22-12-2021 16:32,218.8976
23-12-2021 03:55,224.4094
23-12-2021 15:19,230.7086
23-12-2021 19:07,220.8661
24-12-2021 00:48,225.1968
24-12-2021 00:48,235.0393
24-12-2021 00:48,240.9449
24-12-2021 04:36,252.7559
24-12-2021 04:36,260.2362
24-12-2021 04:36,268.1102
24-12-2021 12:12,281.1023
24-12-2021 10:18,290.1574
24-12-2021 08:24,297.2441
24-12-2021 10:18,304.3307
24-12-2021 10:18,304.3307
24-12-2021 15:59,309.4488
24-12-2021 21:41,319.685
25-12-2021 09:05,313.3858
25-12-2021 09:05,308.2677
25-12-2021 09:05,301.1811
25-12-2021 09:05,292.9133
25-12-2021 09:05,284.6456
25-12-2021 09:05,274.8031
25-12-2021 09:05,268.8976
25-12-2021 10:58,259.8425
25-12-2021 10:58,251.9685
25-12-2021 16:40,243.7008
25-12-2021 16:40,237.4016
25-12-2021 16:40,231.4961
25-12-2021 20:28,225.5905
26-12-2021 15:27,233.8582
26-12-2021 21:09,225.9842
27-12-2021 02:50,229.5275
27-12-2021 04:44,236.6142
27-12-2021 10:26,241.7323
27-12-2021 10:26,246.8504
27-12-2021 12:20,251.5748
27-12-2021 12:20,257.0866
27-12-2021 21:49,245.2756
28-12-2021 09:13,239.7638
28-12-2021 09:13,234.252
28-12-2021 18:42,228.3464
28-12-2021 18:42,249.2126
28-12-2021 11:07,256.6929
28-12-2021 14:54,262.2047
28-12-2021 14:54,267.7165
28-12-2021 20:36,277.559
28-12-2021 20:36,285.8267
28-12-2021 20:36,297.2441
28-12-2021 22:30,301.5748
29-12-2021 06:06,307.4803
29-12-2021 00:24,311.811
29-12-2021 09:53,303.5433
29-12-2021 15:35,310.6299
30-12-2021 02:58,317.7165
30-12-2021 04:52,313.7795
30-12-2021 06:46,306.6929
30-12-2021 06:46,299.6063
30-12-2021 06:46,291.3386
30-12-2021 12:28,286.2204
30-12-2021 12:28,279.9212
30-12-2021 12:28,273.622
30-12-2021 18:10,266.5354
30-12-2021 16:16,259.4488
30-12-2021 16:16,251.9685
30-12-2021 16:16,245.2756
30-12-2021 18:10,238.9764
30-12-2021 16:16,234.252
31-12-2021 09:21,227.559
31-12-2021 16:56,234.252
01-01-2022 08:08,229.9212
01-01-2022 11:55,229.9212
