t,v
25-10-2021 07:38,64.76192
25-10-2021 05:43,82.85716
25-10-2021 07:38,100
25-10-2021 19:05,92.38097
26-10-2021 02:43,77.14286
26-10-2021 02:43,65.71433
26-10-2021 14:10,67.61906
26-10-2021 19:54,59.04766
27-10-2021 01:38,42.85711
27-10-2021 09:16,60.00002
28-10-2021 04:21,44.76195
28-10-2021 12:00,52.38091
29-10-2021 03:16,46.66672
29-10-2021 08:59,57.14282
29-10-2021 22:21,63.80956
30-10-2021 04:05,57.14282
30-10-2021 13:38,75.23813
30-10-2021 15:32,63.80956
31-10-2021 01:05,47.61901
31-10-2021 20:10,47.61901
1-11-21   3:49,42.85711
2-11-21   2:43,42.85711
2-11-21   6:32,35.23815
2-11-21   21:49,50.47622
3-11-21   7:21,35.23815
3-11-21   20:43,45.71432
4-11-21   2:27,36.19052
4-11-21   11:59,41.90482
5-11-21   5:10,30.47625
5-11-21   14:43,38.09521
5-11-21   20:27,58.09525
6-11-21   11:43,50.47622
7-11-21   6:49,45.71432
7-11-21   8:43,53.33335
7-11-21   14:27,71.42859
7-11-21   16:21,89.52383
7-11-21   23:59,109.5238
8-11-21   3:49,95.2381
8-11-21   7:38,81.90476
8-11-21   15:16,69.52382
9-11-21   0:49,56.19052
9-11-21   19:54,65.71433
9-11-21   23:43,56.19052
10-11-21   7:21,40.95242
10-11-21   14:59,49.52385
11-11-21   0:32,57.14282
11-11-21   6:16,51.42862
12-11-21   1:21,52.38091
12-11-21   8:59,40.95242
12-11-21   20:27,53.33335
12-11-21   20:27,58.09525
13-11-2021 19:21,51.42862
14-11-2021 01:05,57.14282
14-11-2021 14:27,60.95242
15-11-2021 09:32,62.85716
15-11-2021 22:54,67.61906
16-11-2021 21:49,55.23812
17-11-2021 13:05,40.00005
17-11-2021 14:59,69.52382
17-11-2021 14:59,83.80953
17-11-2021 18:49,102.8571
18-11-2021 00:32,99.04763
18-11-2021 04:21,82.85716
18-11-2021 11:59,67.61906
18-11-2021 23:27,55.23812
18-11-2021 23:27,49.52385
19-11-2021 10:54,40.95242
19-11-2021 22:21,56.19052
19-11-2021 22:21,65.71433
20-11-2021 11:43,70.47623
20-11-2021 21:16,61.90472
21-11-2021 06:49,78.09526
21-11-2021 10:38,89.52383
21-11-2021 18:16,100.9524
22-11-2021 01:54,85.7143
22-11-2021 05:43,75.23813
22-11-2021 09:32,62.85716
22-11-2021 20:59,76.19049
23-11-2021 12:16,69.52382
23-11-2021 19:54,81.90476
24-11-2021 11:10,71.42859
24-11-2021 11:10,60.95242
25-11-2021 00:32,55.23812
25-11-2021 08:10,44.76195
25-11-2021 19:38,46.66672
26-11-2021 12:49,40.00005
27-11-2021 02:10,44.76195
27-11-2021 21:16,39.04765
28-11-2021 20:10,33.33331
29-11-2021 03:49,43.80955
29-11-2021 19:05,37.14292
30-11-2021 08:27,30.47625
30-11-2021 12:16,42.85711
1-12-21   5:27,31.42861
1-12-21   13:5,42.85711
1-12-21   20:43,58.09525
1-12-21   20:43,75.23813
1-12-21   22:38,91.42856
2-12-21   2:27,110.4762
2-12-21   2:27,131.4285
2-12-21   2:27,146.6666
2-12-21   8:10,167.619
2-12-21   15:49,152.3809
2-12-21   17:43,120
2-12-21   19:38,102.8571
2-12-21   19:38,88.57143
2-12-21   23:27,76.19049
3-12-21   10:54,60.00002
3-12-21   22:21,67.61906
4-12-21   11:43,53.33335
4-12-21   21:16,52.38091
5-12-21   8:43,39.04765
5-12-21   20:10,42.85711
6-12-21   11:27,39.04765
6-12-21   22:54,44.76195
7-12-21   16:5,62.85716
7-12-21   23:43,62.85716
8-12-21   3:32,55.23812
8-12-21   9:16,44.76195
8-12-21   18:49,37.14292
9-12-21   10:5,45.71432
10-12-21   1:21,53.33335
10-12-21   7:5,49.52385
10-12-21   20:27,56.19052
11-12-21   19:21,44.76195
12-12-21   1:5,52.38091
12-12-21   16:21,45.71432
12-12-21   20:10,50.47622
13-12-2021 17:10,44.76195
14-12-2021 00:49,60.00002
14-12-2021 06:32,80.95239
14-12-2021 19:54,65.71433
14-12-2021 23:43,72.38096
15-12-2021 01:38,88.57143
15-12-2021 14:59,86.66666
15-12-2021 16:54,75.23813
16-12-2021 00:32,63.80956
16-12-2021 11:59,67.61906
16-12-2021 17:43,59.04766
17-12-2021 01:21,56.19052
17-12-2021 10:54,71.42859
17-12-2021 14:43,69.52382
18-12-2021 09:49,69.52382
18-12-2021 21:16,59.04766
19-12-2021 08:43,69.52382
19-12-2021 18:16,60.95242
20-12-2021 11:27,50.47622
20-12-2021 17:10,41.90482
21-12-2021 08:27,43.80955
21-12-2021 17:59,33.33331
22-12-2021 18:49,34.28575
23-12-2021 04:21,43.80955
24-12-2021 05:10,42.85711
25-12-2021 07:54,56.19052
25-12-2021 13:38,49.52385
25-12-2021 19:21,38.09521
25-12-2021 23:10,40.00005
26-12-2021 18:16,47.61901
27-12-2021 15:16,53.33335
28-12-2021 04:38,47.61901
29-12-2021 05:27,40.00005
29-12-2021 05:27,53.33335
29-12-2021 09:16,64.76192
30-12-2021 00:32,59.04766
30-12-2021 13:54,77.14286
30-12-2021 21:32,65.71433
31-12-2021 14:43,59.04766
1-1-22   0:16,40.00005
1-1-22   7:54,49.52385
1-1-22   23:10,40.95242
1-1-22   1:50,36.40776969
1-4-22   5:32,58.2524315
1-1-22   16:36,38.34950629
1-1-22   20:18,34.46601456
2-1-22   1:50,32.03882992
1-2-22   9:13,37.37864725
1-2-22   18:27,43.68932362
1-2-22   18:27,40.29126142
1-2-22   22:9,36.89319921
1-3-22   1:50,32.52427796
1-3-22   14:46,32.52427796
1-4-22   1:50,28.64076771
1-4-22   12:55,29.61164527
1-4-22   18:27,32.52427796
1-5-22   1:50,35.92232165
1-5-22   7:23,33.00967044
1-5-22   18:27,31.06795236
1-6-22   3:41,27.66990867
1-6-22   3:41,33.495137
1-6-22   3:41,39.32038385
1-6-22   7:23,45.14563071
1-6-22   9:13,52.42718465
1-6-22   18:27,49.02912244
1-6-22   22:9,43.68932362
1-6-22   22:9,38.34950629
1-7-22   1:50,33.00967044
1-7-22   14:46,37.37864725
1-8-22   1:50,33.00967044
1-8-22   16:36,37.86407677
1-8-22   18:27,44.66020119
1-8-22   18:27,52.91261417
1-8-22   18:27,61.65049371
1-8-22   20:18,68.93204764
1-9-22   0:0,76.21360158
1-9-22   0:0,83.98058504
1-8-22   22:9,91.7475685
1-8-22   22:9,99.02912244
1-9-22   1:50,105.8252469
1-9-22   3:41,112.6213713
1-9-22   7:23,119.4174772
1-9-22   7:23,128.1553382
1-9-22   18:27,126.2136016
1-9-22   22:9,118.9320476
1-9-22   22:9,111.1650457
1-10-22   0:0,104.3689398
1-10-22   1:50,97.08738583
1-10-22   0:0,90.77670946
1-10-22   7:23,83.98058504
1-10-22   12:55,76.6990311
1-10-22   16:36,70.38835473
1-10-22   16:36,63.59223031
1-10-22   22:9,57.76698346
1-11-22   5:32,51.45630708
1-11-22   16:36,55.33979881
1-11-22   22:9,60.19416811
1-12-22   0:0,67.47572204
1-12-22   7:23,73.3009689
1-12-22   16:36,67.96117008
1-12-22   16:36,63.10680079
13-01-2022 0:00,60.19416811
13-01-2022 9:13,66.504863
13-01-2022 16:36,54.85436929
13-01-2022 14:46,59.70873858
14-01-2022 12:55,57.76698346
14-01-2022 14:46,48.54369292
14-01-2022 23:59,51.45630708
14-01-2022 14:46,53.39806221
15-01-2022 7:23,55.82524685
15-01-2022 9:13,62.13592323
15-01-2022 18:27,54.36893977
15-01-2022 16:36,47.08738583
16-01-2022 7:23,43.20387558
16-01-2022 16:36,36.40776969
17-01-2022 1:50,33.98058504
17-01-2022 7:23,38.34950629
17-01-2022 18:27,40.29126142
18-01-2022 1:50,32.52427796
18-01-2022 1:50,37.86407677
18-01-2022 7:23,42.23301654
18-01-2022 5:32,48.05824488
18-01-2022 9:13,53.88349173
18-01-2022 16:36,58.73786102
18-01-2022 16:36,63.10680079
18-01-2022 23:59,62.13592323
19-01-2022 7:23,58.2524315
19-01-2022 11:04,52.42718465
20-01-2022 1:50,55.33979881
20-01-2022 12:55,76.21360158
21-01-2022 1:50,54.36893977
21-01-2022 9:13,67.96117008
21-01-2022 20:18,63.59223031
20-01-2022 5:32,61.16504567
20-01-2022 5:32,66.504863
20-01-2022 5:32,70.87378425
20-01-2022 18:27,71.84466181
20-01-2022 22:09,65.53398544
20-01-2022 23:59,59.70873858
21-01-2022 22:09,59.70873858
22-01-2022 1:50,54.85436929
22-01-2022 11:04,50.97087756
22-01-2022 14:46,57.28155394
22-01-2022 16:36,65.0485374
22-01-2022 18:27,72.81553937
22-01-2022 20:18,80.09709331
22-01-2022 20:18,87.86407677
22-01-2022 20:18,95.14563071
22-01-2022 20:18,101.9417551
22-01-2022 22:09,109.7087386
22-01-2022 23:59,116.9902925
22-01-2022 23:59,124.7572945
23-01-2022 1:50,132.0388484
23-01-2022 3:41,139.3204024
23-01-2022 5:32,146.1165175
23-01-2022 5:32,153.883501
23-01-2022 7:23,161.1650549
23-01-2022 11:04,166.0194242
23-01-2022 16:36,156.3106856
23-01-2022 20:18,150.9708868
23-01-2022 22:09,145.6310787
23-01-2022 22:09,140.7767095
24-01-2022 0:00,134.9514626
24-01-2022 1:50,130.0970933
24-01-2022 9:13,124.2718465
24-01-2022 14:46,117.4757406
24-01-2022 18:27,109.7087386
24-01-2022 20:18,101.9417551
24-01-2022 20:18,94.66020119
25-01-2022 1:50,85.92234017
25-01-2022 1:50,90.29126142
25-01-2022 3:41,81.5534004
25-01-2022 7:23,74.27184646
25-01-2022 11:04,67.96117008
25-01-2022 18:27,62.13592323
25-01-2022 23:59,55.33979881
26-01-2022 9:13,64.56310787
26-01-2022 7:23,59.70873858
26-01-2022 12:55,60.19416811
27-01-2022 1:50,56.31067638
27-01-2022 5:32,61.65049371
27-01-2022 5:32,67.47572204
27-01-2022 11:04,72.81553937
27-01-2022 20:18,66.504863
28-01-2022 3:41,61.16504567
28-01-2022 12:55,57.76698346
28-01-2022 12:55,62.62135275
28-01-2022 20:18,68.93204764
29-01-2022 1:50,64.07767835
29-01-2022 1:50,59.22330906
29-01-2022 11:04,50.97087756
29-01-2022 7:23,55.33979881
29-01-2022 11:04,58.2524315
29-01-2022 18:27,65.0485374
30-01-2022 3:41,59.22330906
30-01-2022 12:55,53.39806221
30-01-2022 23:59,50.97087756
31-01-2022 5:32,57.76698346
31-01-2022 5:32,64.07767835
31-01-2022 9:13,70.38835473
31-01-2022 9:13,74.27184646
31-01-2022 9:13,79.61164527
31-01-2022 20:18,72.81553937
31-01-2022 23:59,69.41747717
2-1-22   1:50,64.56310787
2-1-22   5:32,69.90290669
2-1-22   5:32,76.21360158
2-1-22   20:18,81.5534004
2-1-22   22:9,74.75727598
2-1-22   23:59,68.4465996
2-2-22   2:27,62.75030933
2-2-22   12:18,57.89594047
2-2-22   19:41,51.74707447
2-2-22   23:23,46.24546631
2-3-22   6:46,41.06744076
2-3-22   16:36,36.86034824
2-4-22   6:9,32.65321868
2-4-22   7:23,38.15484536
2-4-22   9:50,43.9800917
2-4-22   11:4,49.1580617
2-4-22   14:46,54.98332656
2-4-22   17:13,59.83769542
2-4-22   23:23,59.83769542
2-5-22   11:41,63.72116829
2-5-22   17:50,60.4849162
2-6-22   1:13,55.63054734
2-6-22   11:4,60.16131507
2-6-22   19:41,54.6597069
2-7-22   3:4,54.6597069
2-7-22   5:32,59.51407576
2-7-22   9:13,65.66294176
2-7-22   11:41,72.1354274
2-8-22   1:13,66.31018106
2-8-22   15:59,64.36844463
2-9-22   1:50,68.57553715
2-9-22   1:50,75.37167948
2-9-22   3:4,81.84416512
2-9-22   9:13,87.66941146
2-9-22   10:27,94.46549824
2-9-22   11:41,97.70175032
2-9-22   17:50,90.58202537
2-9-22   17:50,84.43315938
2-9-22   21:32,78.60791304
2-10-22   2:27,72.78268522
2-10-22   6:9,78.28427487
2-10-22   9:50,83.13864373
2-10-22   18:27,79.57879052
2-10-22   18:27,75.69529913
2-11-22   4:18,75.69529913
2-11-22   6:46,71.48818809
2-11-22   12:55,67.60467819
2-11-22   14:9,72.1354274
2-11-22   16:36,77.63705408
2-12-22   7:23,73.10630488
2-12-22   19:41,67.60467819
13-02-2022 0:36,62.75030933
13-02-2022 4:18,56.60144334
13-02-2022 9:13,60.80857289
13-02-2022 14:09,66.63381923
13-02-2022 14:09,72.1354274
13-02-2022 19:04,78.28427487
13-02-2022 23:59,84.75676052
14-02-2022 9:50,90.58202537
14-02-2022 13:32,97.05452953
15-02-2022 3:04,100.9380024
14-02-2022 19:41,113.8829922
14-02-2022 13:32,103.5270152
14-02-2022 13:32,108.381384
15-02-2022 0:36,107.0868869
15-02-2022 6:46,107.0868869
15-02-2022 10:27,113.8829922
15-02-2022 12:55,118.7373611
15-02-2022 17:50,109.9995008
15-02-2022 17:50,103.5270152
15-02-2022 17:50,96.73089136
15-02-2022 22:46,91.22926468
15-02-2022 22:46,85.40403686
15-02-2022 23:59,80.54966799
16-02-2022 3:41,74.07718235
16-02-2022 3:41,77.96067374
16-02-2022 6:09,83.46228191
16-02-2022 11:04,87.66941146
16-02-2022 13:32,81.19692582
16-02-2022 19:41,76.34255696
16-02-2022 18:27,69.54643314
16-02-2022 18:27,63.72116829
16-02-2022 23:23,59.51407576
17-02-2022 0:36,54.01243056
17-02-2022 10:27,54.98332656
17-02-2022 16:36,49.80533804
17-02-2022 17:50,45.59820848
18-02-2022 3:41,41.7147171
18-02-2022 4:55,46.89270561
18-02-2022 4:55,50.77617848
18-02-2022 8:36,56.60144334
18-02-2022 11:04,61.4558122
18-02-2022 14:46,55.63054734
18-02-2022 19:41,49.80533804
19-02-2022 5:32,42.68557606
19-02-2022 7:59,47.86358309
19-02-2022 7:59,52.39431378
19-02-2022 16:36,55.63054734
19-02-2022 21:32,60.16131507
20-02-2022 2:27,64.04480646
20-02-2022 9:50,65.01568393
20-02-2022 14:46,61.77945037
20-02-2022 14:46,58.54319829
20-02-2022 17:13,55.30694621
21-02-2022 4:18,55.30694621
21-02-2022 7:59,61.13219255
21-02-2022 12:55,65.33928507
21-02-2022 20:18,71.81178923
22-02-2022 2:27,65.66294176
22-02-2022 2:27,61.13219255
22-02-2022 13:32,56.60144334
22-02-2022 13:32,62.1030515
22-02-2022 13:32,67.28105854
22-02-2022 14:46,72.45904705
22-02-2022 19:41,76.01891879
22-02-2022 19:41,79.90239165
23-02-2022 0:36,72.45904705
23-02-2022 6:46,65.98656141
23-02-2022 9:13,61.13219255
23-02-2022 12:55,56.27782368
24-02-2022 4:55,50.12895769
24-02-2022 11:04,57.24868264
25-02-2022 3:04,56.27782368
25-02-2022 6:46,62.42668967
25-02-2022 10:27,68.89917532
25-02-2022 14:09,74.400802
25-02-2022 20:18,78.28427487
26-02-2022 3:41,70.84093027
26-02-2022 8:36,75.37167948
26-02-2022 7:23,81.52052695
26-02-2022 7:23,85.0804172
26-02-2022 20:55,88.64028894
26-02-2022 20:55,82.8150426
27-02-2022 1:50,77.63705408
27-02-2022 1:50,72.45904705
27-02-2022 7:59,69.54643314
27-02-2022 21:32,66.95742037
27-02-2022 22:46,61.77945037
28-02-2022 3:41,56.92508151
28-02-2022 11:04,60.80857289
28-02-2022 19:41,60.16131507
3-1-22   6:46,58.86679942
3-1-22   16:36,60.80857289
3-2-22   2:27,56.60144334
3-2-22   8:36,60.16131507
3-2-22   9:50,64.69206428
3-2-22   19:41,61.13219255
3-3-22   0:36,64.04480646
3-3-22   10:27,66.31018106
3-3-22   15:23,70.51731062
3-4-22   4:55,75.04802279
3-4-22   19:41,77.96067374
3-4-22   23:23,73.42990601
3-5-22   5:32,69.54643314
3-5-22   12:55,64.69206428
3-6-22   3:41,60.4849162
3-6-22   14:46,56.27782368
3-7-22   3:4,50.12895769
3-7-22   6:46,54.6597069
3-7-22   9:13,58.86679942
3-7-22   11:41,63.39756715
3-7-22   19:4,66.95742037
3-8-22   3:41,63.0739475
3-8-22   12:18,66.63381923
3-8-22   15:59,62.75030933
3-8-22   18:27,58.54319829
3-8-22   19:41,53.0415716
3-9-22   1:50,47.21632526
3-9-22   5:32,50.77617848
3-9-22   7:59,55.63054734
3-9-22   12:55,57.24868264
3-9-22   21:32,53.36520977
3-10-22   8:36,55.95420403
3-10-22   8:36,60.48494167
3-11-22   0:36,56.60144102
3-11-22   3:4,52.71794964
3-11-22   11:41,56.60144102
3-11-22   19:4,60.48493241
3-12-22   2:27,53.36520746
3-12-22   11:4,48.5108386
13-03-2022 5:32,49.48171607
13-03-2022 10:27,44.62732869
13-03-2022 12:55,39.77295983
13-03-2022 15:23,33.62409384
13-03-2022 16:36,28.44610532
13-03-2022 16:36,22.29723933
14-03-2022 4:55,17.76649012
14-03-2022 9:50,23.59173646
14-03-2022 14:46,31.03508106
14-03-2022 14:46,37.18396557
14-03-2022 12:18,44.62732869
14-03-2022 12:18,51.42345251
14-03-2022 14:46,57.24869885
14-03-2022 15:59,63.72118449
14-03-2022 17:13,69.87005048
14-03-2022 18:27,76.66616504
14-03-2022 18:27,81.5205339
14-03-2022 18:27,86.37490276
14-03-2022 18:27,95.76003009
14-03-2022 18:27,103.2033932
14-03-2022 20:55,109.028621
14-03-2022 15:59,115.1775055
14-03-2022 19:41,121.6499912
14-03-2022 20:55,91.55290979
15-03-2022 3:04,67.60467588
15-03-2022 4:18,60.80857058
14-03-2022 23:23,54.33608494
14-03-2022 23:23,47.86358077
14-03-2022 23:23,42.03833444
15-03-2022 4:18,34.27133314
15-03-2022 4:18,27.47522785
15-03-2022 4:18,20.35548438
15-03-2022 4:18,15.82475369
15-03-2022 4:18,12.26488196
15-03-2022 4:18,7.410513094
16-03-2022 4:55,62.42668736
16-03-2022 12:18,67.60467588
17-03-2022 5:32,59.51407345
17-03-2022 15:23,65.01568162
17-03-2022 19:04,56.27782137
16-03-2022 19:41,63.72118449
18-03-2022 14:46,57.5723185
19-03-2022 1:50,50.7762132
19-03-2022 7:59,55.63058206
19-03-2022 17:50,59.8376931
20-03-2022 2:27,64.36844231
20-03-2022 7:23,60.16131276
20-03-2022 14:46,64.04482266
20-03-2022 20:55,68.2519337
21-03-2022 9:13,73.42992221
21-03-2022 12:55,79.25516855
21-03-2022 15:23,86.37490276
21-03-2022 17:50,92.84739766
21-03-2022 17:50,97.70176652
22-03-2022 6:09,93.81827514
22-03-2022 23:23,90.2584034
23-03-2022 7:59,85.08041489
23-03-2022 20:18,82.49142063
24-03-2022 1:13,77.96067142
24-03-2022 7:23,70.84092796
24-03-2022 11:04,75.04803899
25-03-2022 1:50,70.84092796
25-03-2022 6:46,65.66293944
25-03-2022 12:55,60.80857058
25-03-2022 20:18,56.27782137
26-03-2022 7:23,51.74707216
26-03-2022 6:09,55.63058206
26-03-2022 8:36,61.13219023
26-03-2022 18:27,65.66293944
26-03-2022 23:23,61.45580988
27-03-2022 6:46,55.95420172
27-03-2022 15:23,61.45580988
28-03-2022 3:41,59.8376931
28-03-2022 12:18,64.04482266
29-03-2022 0:36,67.92831405
29-03-2022 10:27,71.16455687
30-03-2022 3:41,66.31017875
30-03-2022 14:46,66.31017875
30-03-2022 15:59,60.80857058
30-03-2022 20:55,55.95420172
31-03-2022 6:46,50.45257503
31-03-2022 9:13,56.60144102
31-03-2022 20:18,63.39756484
24-05-2022 9:29,250.485448
24-06-2022 17:45,70.17550278
24-06-2022 2:49,185.3801222
24-06-2022 21:29,201.1695947
24-06-2022 23:21,333.009726
24-06-2022 6:33,104.0936149
24-06-2022 6:33,247.9532149
24-07-2022 1:11,207.7670205
24-07-2022 14:23,184.4660331
24-07-2022 23:50,135.6725376
24-07-2022 4:57,254.3859522
24-08-2022 0:54,233.009726
24-08-2022 14:07,174.7572945
24-08-2022 23:34,328.1553567
24-09-2022 0:38,196.1165268
24-09-2022 11:58,256.1403442
24-09-2022 4:25,178.9473849
25-04-2022 11:05,247.9532149
25-04-2022 22:17,109.7087386
25-04-2022 5:30,300.9708961
25-05-2022 13:29,158.4795559
25-05-2022 19:05,161.1650457
25-05-2022 2:17,282.524278
25-05-2022 7:53,148.5380345
25-06-2022 1:13,53.80122177
25-06-2022 14:17,182.524278
25-06-2022 18:01,299.029141
25-06-2022 8:41,100
25-07-2022 16:49,368.9320662
25-07-2022 16:49,333.9806221
25-07-2022 7:23,91.22807331
25-08-2022 10:53,353.3980992
25-08-2022 16:33,144.4444643
25-08-2022 20:19,310.6796347
25-08-2022 5:13,287.3786472
25-09-2022 20:03,71.34507516
25-09-2022 8:44,137.4269408
26-04-2022 15:05,60.2339814
26-04-2022 3:53,178.6408047
26-05-2022 15:37,119.8830874
26-05-2022 4:25,212.6213898
26-05-2022 8:09,130.0971118
26-06-2022 10:49,374.7572945
26-06-2022 14:33,177.6699087
26-06-2022 23:53,70.87378425
26-06-2022 3:21,109.7087386
26-07-2022 19:15,294.1747717
26-07-2022 4:09,77.66983459
26-07-2022 9:48,362.1359417
26-08-2022 13:19,123.3918491
26-08-2022 22:45,144.6602197
26-08-2022 5:46,145.6310047
26-09-2022 18:42,72.51466985
26-09-2022 7:23,49.70767383
27-04-2022 13:29,115.2047086
27-04-2022 19:05,118.4466181
27-04-2022 4:09,71.84464329
27-05-2022 8:25,313.5922488
27-06-2022 11:05,165.4971017
27-06-2022 14:49,123.9766353
27-06-2022 20:25,61.40357609
27-06-2022 20:25,122.8070629
27-06-2022 20:25,107.6023766
27-07-2022 19:47,215.7894725
27-07-2022 2:48,132.0388299
27-08-2022 11:58,275.7281906
27-09-2022 13:35,197.0873858
28-04-2022 15:37,238.8349543
28-04-2022 6:17,309.7087756
28-05-2022 16:09,77.19302629
28-05-2022 21:45,102.9126142
28-05-2022 3:05,217.5438534
28-06-2022 0:09,193.2039126
28-06-2022 13:13,152.4272032
28-07-2022 5:13,238.8349543
28-07-2022 7:07,166.019415
28-08-2022 12:30,112.6213528
28-08-2022 6:50,125.7310385
28-09-2022 4:41,211.6504937
28-09-2022 8:27,118.4466181
29-04-2022 14:01,66.08193253
29-04-2022 17:45,94.15204887
29-05-2022 22:01,141.5204887
29-06-2022 13:29,300.9708961
29-06-2022 20:57,116.3743033
29-06-2022 4:09,47.95327064
29-06-2022 6:01,361.1650827
29-06-2022 6:01,100.9708961
29-06-2022 7:53,292.2330165
29-07-2022 0:06,107.0175904
29-07-2022 17:05,98.05824488
29-07-2022 9:32,182.524278
29-08-2022 20:36,87.37857318
29-08-2022 5:29,95.32168817
29-09-2022 20:19,230.9941588
29-09-2022 9:00,142.1052972
30-04-2022 10:33,77.19302629
30-05-2022 9:13,184.4660331
30-06-2022 0:41,173.0994337
30-06-2022 11:53,147.9532483
30-06-2022 15:37,291.2621575
30-06-2022 2:33,368.9320662
30-06-2022 23:05,100
30-06-2022 6:17,359.2233276
30-07-2022 13:51,317.4757591
30-07-2022 4:25,106.4327819
30-08-2022 11:42,50.87724621
30-08-2022 11:42,101.1696393
30-08-2022 21:08,292.2330165
30-09-2022 15:12,49.12286533
30-09-2022 18:58,336.8932362
30-09-2022 7:39,188.3495433
31-05-2022 0:09,123.3009874
31-05-2022 11:21,309.7087756
31-07-2022 18:10,65.49712403
31-07-2022 3:04,156.3106764
31-08-2022 12:14,100.9708961
31-08-2022 17:54,319.4175142
10-1-22   15:1,80.58826222
10-2-22   2:16,85.88237762
10-2-22   11:40,73.5294342
10-3-22   0:48,84.70590255
10-3-22   8:18,75.00002244
10-3-22   17:42,85.00002693
10-4-22   10:35,78.52943645
10-4-22   21:51,98.5294342
10-5-22   10:59,96.47060843
10-5-22   20:22,106.1764885
10-5-22   22:15,108.5294387
10-6-22   7:38,97.35295913
10-6-22   22:39,125.29413
10-7-22   15:33,92.3529681
10-7-22   17:25,105.0000247
10-7-22   23:3,97.64708351
10-8-22   8:26,100.2941356
10-8-22   17:50,97.35295913
10-9-22   16:21,69.70590704
10-10-22   5:30,71.76473281
10-10-22   16:45,70.88237089
10-11-22   2:8,73.82354736
10-11-22   11:32,63.52942972
10-11-22   20:55,63.23531656
10-12-22   15:41,57.05885046
13-10-2022 2:57,71.17649527
13-10-2022 6:42,57.94120115
13-10-2022 21:43,60.58825325
14-10-2022 8:59,57.64707678
14-10-2022 16:29,58.52943869
15-10-2022 1:52,56.47061292
15-10-2022 1:52,56.47061292
15-10-2022 1:52,56.47061292
15-10-2022 18:46,59.11766501
16-10-2022 7:54,55.00002468
16-10-2022 17:17,57.64707678
16-10-2022 15:25,59.70590255
17-10-2022 2:41,57.05885046
17-10-2022 2:41,55.00002468
17-10-2022 10:11,51.76472383
17-10-2022 19:34,54.41178715
18-10-2022 1:12,51.47061067
18-10-2022 1:12,48.82354736
18-10-2022 1:12,48.82354736
18-10-2022 1:12,44.70590704
18-10-2022 10:35,41.17647059
19-10-2022 5:21,42.64705882
19-10-2022 10:59,45.58823529
19-10-2022 16:37,48.82354736
19-10-2022 18:30,51.47061067
20-10-2022 2:00,54.11767399
20-10-2022 9:31,58.82355185
20-10-2022 9:31,61.47061516
20-10-2022 7:38,65.00001795
20-10-2022 9:31,67.64708126
20-10-2022 11:23,71.47060843
20-10-2022 22:39,69.41178266
21-10-2022 9:55,67.05884372
21-10-2022 11:48,64.11766725
23-10-2022 5:05,41.17647059
23-10-2022 18:14,43.52943196
24-10-2022 1:44,42.05884372
24-10-2022 7:22,38.23529412
24-10-2022 18:38,37.35296586
25-10-2022 5:54,32.94120115
25-10-2022 11:32,36.17649078
26-10-2022 11:56,32.05885046
27-10-2022 4:49,45.88237089
27-10-2022 16:05,40.88237987
28-10-2022 8:59,49.4117849
29-10-2022 18:46,41.76473057
31-10-2022 15:49,56.47061292
31-10-2022 12:04,57.05885046
31-10-2022 0:48,53.52943645
30-10-2022 17:17,48.52941176
30-10-2022 4:09,46.17649527
30-10-2022 21:03,50.88237314
29-10-2022 5:38,44.41178266
28-10-2022 22:07,47.94119667
28-10-2022 3:21,47.35295913
28-10-2022 1:28,44.70590704
27-10-2022 2:57,42.94119442
26-10-2022 15:41,39.41179163
26-10-2022 17:34,36.17649078
26-10-2022 0:40,35.29411765
10-1-22   16:53,83.23531431
10-2-22   4:9,80.29413784
10-2-22   9:47,76.17649752
10-2-22   17:17,79.11767399
10-2-22   22:55,81.47061292
10-3-22   15:49,81.17648854
10-3-22   13:56,77.94119891
10-4-22   18:6,81.47061292
10-4-22   12:28,84.41178939
10-4-22   12:28,88.23531656
10-4-22   19:58,90.88237987
10-4-22   19:58,94.41178266
10-5-22   16:37,100.8823731
10-5-22   12:52,103.8235496
10-6-22   5:46,101.1764975
10-6-22   7:38,104.7059003
10-6-22   9:31,109.117665
10-6-22   13:16,111.1764908
10-6-22   13:16,114.1176673
10-6-22   18:54,117.6470813
10-6-22   18:54,120.8823653
10-6-22   20:47,112.647079
10-7-22   2:24,109.117665
10-7-22   0:32,106.7647261
10-7-22   2:24,103.8235496
10-7-22   4:17,102.3529614
10-7-22   8:2,100.0000224
10-7-22   8:2,97.94119667
10-7-22   8:2,94.70590704
10-7-22   17:25,102.3529614
10-8-22   23:27,94.70590704
10-8-22   23:27,89.70590479
10-8-22   21:35,87.9412034
10-9-22   1:20,84.11766501
10-8-22   19:42,82.05885046
10-9-22   6:58,78.52943645
10-9-22   10:43,74.11767174
10-11-22   5:54,70.58825773
10-11-22   13:24,67.05884372
10-12-22   10:3,60.29414009
13-10-2022 1:04,62.64707902
10-12-22   21:19,65.29414233
13-10-2022 12:20,65.58825549
13-10-2022 1:04,67.94119442
21-10-2022 15:33,61.17649078
21-10-2022 19:18,57.64707678
21-10-2022 21:11,54.7059003
22-10-2022 2:49,52.35296137
22-10-2022 6:34,50
22-10-2022 17:50,47.05882353
23-10-2022 1:20,43.82355634
11-11-22   3:21,54.11767399
11-12-22   3:45,46.47060843
11-12-22   16:53,56.47061292
